,0,1,2,3
0,0.30003002874179574,0.29569731028269913,0.1940285702029085,0.21024409077259662
1,0.2164488786862087,0.29551474483489315,0.28986402966625463,0.19817234681264348
2,0.2626360252004582,0.40625,0.19161655211912945,0.13949742268041238
3,0.16180822476954998,0.25858022381713663,0.2959964624647097,0.2836150889486037
4,0.28785514713886573,0.22968903080663305,0.269748539497079,0.21270728255742224
5,0.21450025414722054,0.22069220461161684,0.3048842474931842,0.2599232937479784
6,0.24512678971882007,0.31036743143005,0.20331205796101431,0.24119372089011556
7,0.08618199325950891,0.2595891510190981,0.36996469266570375,0.2842641630556893
8,0.3128957622990745,0.17343521675596688,0.3518326838772528,0.1618363370677058
9,0.40435815174367734,0.14336902629057122,0.13357776759301696,0.3186950543727345
