,0,1,2,3
0,0.2834713225515851,0.19964823473896443,0.2814122088284501,0.23546823388100038
1,0.17627582553416918,0.2585643651774678,0.28377185237506625,0.2813879569132968
2,0.3649054982817869,0.2058991981672394,0.1832402634593356,0.24595504009163802
3,0.3035477397190381,0.15830470424164086,0.22810299670056805,0.310044559338753
4,0.31655720454298053,0.24485648971297944,0.20062411553394535,0.2379621902100947
5,0.2680097962201377,0.33251698165519156,0.20927868397948338,0.1901945381451874
6,0.27886838019665344,0.3066413662239089,0.1932378816629291,0.22125237191650854
7,0.24558658321296742,0.08329321136254213,0.3641871288717702,0.3069330765527203
8,0.34808816366293227,0.23876643935703848,0.15197272284461763,0.2611726741354116
9,0.1356193491937836,0.37265113953585266,0.3553185283946502,0.13641098287571352
